Variables,measured_T,measured_T,measured_T,measured_T,measured_T,Device_Input
2019-12-21 14:26:50,306.12348390335427,305.5134799695761,305.66481170903046,305.5134799695761,305.66481170903046,0.0
2019-12-21 14:26:51,305.44121782980733,305.5134877885884,305.6437900336449,305.5134877885884,305.6437900336449,0.0
2019-12-21 14:26:52,305.57392907714745,305.5134415580285,305.7229878947441,305.5134415580285,305.7229878947441,0.0
2019-12-21 14:26:53,305.92847231599467,305.51334023836205,305.7343115561263,305.51334023836205,305.7343115561263,0.0
2019-12-21 14:26:54,306.16142087099485,305.51318297230694,305.79095496419376,305.51318297230694,305.79095496419376,0.0
2019-12-21 14:26:55,305.89756544540614,305.5129692459407,305.8599702902341,305.5129692459407,305.8599702902341,0.0
2019-12-21 14:26:56,306.151867660099,305.5126990196354,305.7271848054781,305.5126990196354,305.7271848054781,0.0
2019-12-21 14:26:57,306.14362690483074,305.51237277163784,305.7812834060373,305.51237277163784,305.7812834060373,0.0
2019-12-21 14:26:58,305.654993453374,305.51199150940084,305.7694239442467,305.51199150940084,305.7694239442467,0.0
2019-12-21 14:26:59,305.5231254413328,305.5115566857058,305.7753802222665,305.5115566857058,305.7753802222665,0.0
2019-12-21 14:27:00,304.7956290557939,305.5110699575362,305.70838480663974,305.5110699575362,305.70838480663974,0.0
2019-12-21 14:27:01,305.98220383539933,305.510532913824,305.63090607746966,305.510532913824,305.63090607746966,0.0
2019-12-21 14:27:02,305.4553344592418,305.50994700517754,305.51451615593675,305.50994700517754,305.51451615593675,0.0
2019-12-21 14:27:03,305.9880350961924,305.5093136968274,305.3822726567725,305.5093136968274,305.3822726567725,0.0
2019-12-21 14:27:04,305.49146671472704,305.50863462095055,305.43647647816266,305.50863462095055,305.43647647816266,0.0
2019-12-21 14:27:05,305.122778153705,305.507911572435,305.485359720095,305.507911572435,305.485359720095,0.0
2019-12-21 14:27:06,304.9879684447708,305.50714632774964,305.5315636987432,305.50714632774964,305.5315636987432,0.0
2019-12-21 14:27:07,304.82119191318765,305.5063403794069,305.4717071739544,305.5063403794069,305.4717071739544,0.0
2019-12-21 14:27:08,306.19703166727555,305.5054948105553,305.4044836021417,305.5054948105553,305.4044836021417,0.0
2019-12-21 14:27:09,306.0119578606568,305.5046105034174,305.40108443290154,305.5046105034174,305.40108443290154,0.0
2019-12-21 14:27:10,305.2576688422756,305.5036885029921,305.4248648224855,305.5036885029921,305.4248648224855,0.0
2019-12-21 14:27:11,305.38363858751177,305.5027300992157,305.5010785189175,305.5027300992157,305.5010785189175,0.0
2019-12-21 14:27:12,304.78309874111375,305.5017365850577,305.6172141864286,305.5017365850577,305.6172141864286,0.0
2019-12-21 14:27:13,305.954043403791,305.50070903348393,305.6188017399209,305.50070903348393,305.6188017399209,0.0
2019-12-21 14:27:14,305.7292706105671,305.4996483352907,305.50230016847917,305.4996483352907,305.50230016847917,0.0
2019-12-21 14:27:15,305.88491511802465,305.498555444076,305.43910867344505,305.498555444076,305.43910867344505,0.0
2019-12-21 14:27:16,306.1493251198825,305.49743159782963,305.40627478255567,305.49743159782963,305.40627478255567,0.0
2019-12-21 14:27:17,304.8370674481108,305.49627837792093,305.385665962528,305.49627837792093,305.385665962528,0.0
2019-12-21 14:27:18,305.0320159528575,305.4950975232386,305.48405790456667,305.4950975232386,305.48405790456667,0.0
2019-12-21 14:27:19,305.3800429103154,305.49389059438414,305.4678832893909,305.49389059438414,305.4678832893909,0.0
2019-12-21 14:27:20,304.92932993338184,305.4926587998214,305.3798239569974,305.4926587998214,305.3798239569974,0.0
2019-12-21 14:27:21,305.1775503872353,305.4914029971171,305.37383100380276,305.4914029971171,305.37383100380276,0.0
2019-12-21 14:27:22,305.7670181615002,305.4901237224671,305.3373899122117,305.4901237224671,305.3373899122117,0.0
2019-12-21 14:27:23,305.79229725203334,305.48882133915646,305.4138949030858,305.48882133915646,305.4138949030858,0.0
2019-12-21 14:27:24,304.8486772866328,305.4874962359093,305.50104905085044,305.4874962359093,305.50104905085044,0.0
2019-12-21 14:27:25,305.82498558607745,305.4861488256967,305.5788301245096,305.4861488256967,305.5788301245096,0.0
2019-12-21 14:27:26,305.78491420397125,305.4847794796734,305.5670012945133,305.4847794796734,305.5670012945133,0.0
2019-12-21 14:27:27,305.60211735685283,305.48338863601464,305.6311014794056,305.48338863601464,305.6311014794056,0.0
2019-12-21 14:27:28,305.903557430504,305.48197694080034,305.59615124371396,305.48197694080034,305.59615124371396,0.0
2019-12-21 14:27:29,306.1578536469066,305.48054532119033,305.60556435799776,305.48054532119033,305.60556435799776,0.0
2019-12-21 14:27:30,304.811041633419,305.47909502990217,305.59850401632997,305.47909502990217,305.59850401632997,0.0
2019-12-21 14:27:31,305.8185522361583,305.4776275350965,305.57486672733603,305.4776275350965,305.57486672733603,0.0
2019-12-21 14:27:32,305.4175158045836,305.4761443309728,305.5335511934391,305.4761443309728,305.5335511934391,0.0
2019-12-21 14:27:33,305.8864283948721,305.47464692561044,305.5621808826976,305.47464692561044,305.5621808826976,0.0
2019-12-21 14:27:34,304.7780738699544,305.4731369060125,305.5176890818809,305.4731369060125,305.5176890818809,0.0
2019-12-21 14:27:35,305.588612696138,305.47161585393496,305.4415350279812,305.47161585393496,305.4415350279812,0.0
2019-12-21 14:27:36,305.371758865002,305.4700852164081,305.4556271549549,305.4700852164081,305.4556271549549,0.0
2019-12-21 14:27:37,305.8884142494381,305.46854634058934,305.3833401720454,305.46854634058934,305.3833401720454,0.0
2019-12-21 14:27:38,305.4586394223374,305.46700062565014,305.3969759747056,305.46700062565014,305.3969759747056,0.0
2019-12-21 14:27:39,305.3963131079095,305.4654496011087,305.4003906290809,305.4654496011087,305.4003906290809,0.0
2019-12-21 14:27:40,304.9519629031556,305.463894841702,305.4385812361879,305.463894841702,305.4385812361879,0.0
2019-12-21 14:27:41,305.0956824070629,305.4623377734001,305.46136477682234,305.4623377734001,305.46136477682234,0.0
2019-12-21 14:27:42,305.5538738311856,305.46077953411117,305.48591906647,305.46077953411117,305.48591906647,0.0
2019-12-21 14:27:43,305.9205749386253,305.4592210496221,305.5143727711007,305.4592210496221,305.5143727711007,0.0
2019-12-21 14:27:44,305.1599799410247,305.45766325349956,305.55062373941325,305.45766325349956,305.55062373941325,0.0
2019-12-21 14:27:45,305.8164481024816,305.4561071976679,305.56801150128274,305.4561071976679,305.56801150128274,0.0
2019-12-21 14:27:46,305.61730176147915,305.4545540410248,305.5519670463159,305.4545540410248,305.5519670463159,0.0
2019-12-21 14:27:47,306.17295129574467,305.4530051132093,305.52780671121184,305.4530051132093,305.52780671121184,0.0
2019-12-21 14:27:48,305.821149105463,305.4514620708755,305.543764882708,305.4514620708755,305.543764882708,0.0
2019-12-21 14:27:49,305.5701907266045,305.4499269927205,305.4835475522105,305.4499269927205,305.4835475522105,0.0
2019-12-21 14:27:50,304.7915183534871,305.4484022671111,305.5737860434831,305.4484022671111,305.5737860434831,0.0
2019-12-21 14:27:51,304.85407905602244,305.4468902641394,305.57624160259746,305.4468902641394,305.57624160259746,0.0
2019-12-21 14:27:52,305.7134555461471,305.4453930375951,305.5632183983959,305.4453930375951,305.5632183983959,0.0
2019-12-21 14:27:53,305.318401633651,305.4439123296144,305.4836820000399,305.4439123296144,305.4836820000399,0.0
2019-12-21 14:27:54,306.0623648537505,305.4424498030479,305.3864406573982,305.4424498030479,305.3864406573982,0.0
2019-12-21 14:27:55,305.8410036936248,305.4410072794555,305.45178710305856,305.4410072794555,305.45178710305856,0.0
2019-12-21 14:27:56,305.4870697194639,305.4395868929991,305.5830424416884,305.4395868929991,305.5830424416884,0.0
2019-12-21 14:27:57,305.37758731218383,305.43819107524666,305.6066660447078,305.43819107524666,305.6066660447078,0.0
2019-12-21 14:27:58,304.8487356790466,305.43682235973176,305.5641299740487,305.43682235973176,305.5641299740487,0.0
2019-12-21 14:27:59,306.22365518320777,305.4354831985109,305.5402343192414,305.4354831985109,305.5402343192414,0.0
2019-12-21 14:28:00,306.1040717397864,305.4341760496777,305.4915470288411,305.4341760496777,305.4915470288411,0.0
2019-12-21 14:28:01,305.0903150862166,305.43290365470153,305.49482232234914,305.43290365470153,305.49482232234914,0.0
2019-12-21 14:28:02,305.28809483955547,305.43166906382095,305.4828923575386,305.43166906382095,305.4828923575386,0.0
2019-12-21 14:28:03,305.0794450855776,305.4304753569271,305.5373018721951,305.4304753569271,305.5373018721951,0.0
2019-12-21 14:28:04,305.5754919497481,305.4293254421797,305.63448263004705,305.4293254421797,305.63448263004705,0.0
2019-12-21 14:28:05,305.87375662870505,305.4282221063714,305.5350032271279,305.4282221063714,305.5350032271279,0.0
2019-12-21 14:28:06,305.36777007135845,305.4271682003651,305.46088910497093,305.4271682003651,305.46088910497093,0.0
2019-12-21 14:28:07,305.92168245874865,305.42616676776026,305.4848761260509,305.42616676776026,305.4848761260509,0.0
2019-12-21 14:28:08,305.82054325756667,305.42522109267156,305.4884210265746,305.42522109267156,305.4884210265746,0.0
2019-12-21 14:28:09,305.2288611540161,305.4243347373381,305.5288357156083,305.4243347373381,305.5288357156083,0.0
2019-12-21 14:28:10,305.36293051821656,305.42351147423574,305.494788792903,305.42351147423574,305.494788792903,0.0
2019-12-21 14:28:11,305.3301852970164,305.4227551104971,305.48543705694067,305.4227551104971,305.48543705694067,0.0
2019-12-21 14:28:12,305.3235438447928,305.4220693790252,305.52239061684173,305.4220693790252,305.52239061684173,0.0
2019-12-21 14:28:13,305.4835919759136,305.42145793201826,305.41466611136974,305.42145793201826,305.41466611136974,0.0
2019-12-21 14:28:14,305.23502272269604,305.42092436324793,305.33908933420093,305.42092436324793,305.33908933420093,0.0
2019-12-21 14:28:15,305.7802392690808,305.4204722361749,305.4352261573947,305.4204722361749,305.4352261573947,0.0
2019-12-21 14:28:16,305.7373056703699,305.42010516242425,305.45037507840334,305.42010516242425,305.45037507840334,0.0
2019-12-21 14:28:17,304.844437404028,305.4198268858089,305.4833018542053,305.4198268858089,305.4833018542053,0.0
2019-12-21 14:28:18,305.0647754858787,305.4196411805887,305.4794237470651,305.4196411805887,305.4794237470651,0.0
2019-12-21 14:28:19,306.19022938595407,305.4195516704433,305.4974258612877,305.4195516704433,305.4974258612877,0.0
2019-12-21 14:28:20,305.5144197283026,305.41956192205026,305.4995010697967,305.41956192205026,305.4995010697967,0.0
2019-12-21 14:28:21,305.65945305503664,305.41967569991846,305.5325318684768,305.41967569991846,305.5325318684768,0.0
2019-12-21 14:28:22,305.28476277339064,305.4198970195267,305.5312843588643,305.4198970195267,305.5312843588643,0.0
2019-12-21 14:28:23,305.6636131181394,305.4202300359148,305.6656479476282,305.4202300359148,305.6656479476282,0.0
2019-12-21 14:28:24,305.25577480778566,305.4206789681777,305.6382249953991,305.4206789681777,305.6382249953991,0.0
2019-12-21 14:28:25,306.1105472558816,305.42124810783434,305.59548835707,305.42124810783434,305.59548835707,0.0
2019-12-21 14:28:26,305.72483057424546,305.42194192356766,305.6331015354256,305.42194192356766,305.6331015354256,0.0
2019-12-21 14:28:27,306.188073291667,305.4227652309769,305.58446992488666,305.4227652309769,305.58446992488666,0.0
2019-12-21 14:28:28,304.7905459635884,305.4237232620808,305.6511559936604,305.4237232620808,305.6511559936604,0.0
2019-12-21 14:28:29,305.7628630026624,305.4248215106515,305.56595020907554,305.4248215106515,305.56595020907554,0.0
2019-12-21 14:28:30,305.8905515118592,305.4260655546082,305.6556344297767,305.4260655546082,305.6556344297767,0.0
2019-12-21 14:28:31,305.1731369496464,305.4274610854176,305.6116422965818,305.4274610854176,305.6116422965818,0.0
2019-12-21 14:28:32,305.95162346112755,305.42901397793133,305.6525791095056,305.42901397793133,305.6525791095056,0.0
2019-12-21 14:28:33,304.8115552722913,305.4307302374082,305.53007875731726,305.4307302374082,305.53007875731726,0.0
2019-12-21 14:28:34,306.1526170147971,305.4326159194201,305.59295967088997,305.4326159194201,305.59295967088997,0.0
2019-12-21 14:28:35,305.6706259239333,305.43467715487395,305.53355529636974,305.43467715487395,305.53355529636974,0.0
2019-12-21 14:28:36,306.1341987034839,305.43692031870535,305.49532733540536,305.43692031870535,305.49532733540536,0.0
2019-12-21 14:28:37,304.963069769783,305.4393521506057,305.58365601027475,305.4393521506057,305.58365601027475,0.0
2019-12-21 14:28:38,305.4193550993152,305.4419796289798,305.61161740302254,305.4419796289798,305.61161740302254,0.0
2019-12-21 14:28:39,305.1688192574604,305.44480972010587,305.61614322300056,305.44480972010587,305.61614322300056,0.0
2019-12-21 14:28:40,305.50827190221526,305.4478492448835,305.519090864368,305.4478492448835,305.519090864368,0.0
2019-12-21 14:28:41,306.0564236983404,305.4511049404306,305.49162414836076,305.4511049404306,305.49162414836076,0.0
2019-12-21 14:28:42,306.23123738860545,305.4545836920898,305.41969696295376,305.4545836920898,305.41969696295376,0.0
2019-12-21 14:28:43,304.8568134720716,305.45829275686555,305.5369285639751,305.45829275686555,305.5369285639751,0.0
2019-12-21 14:28:44,305.1820934284713,305.4622396631089,305.53431071331596,305.4622396631089,305.53431071331596,0.0
2019-12-21 14:28:45,305.3959587638602,305.46643187291096,305.53141199288257,305.46643187291096,305.53141199288257,0.0
2019-12-21 14:28:46,305.41492684941454,305.47087662619793,305.460442180583,305.47087662619793,305.460442180583,0.0
2019-12-21 14:28:47,306.1353857799961,305.4755810588231,305.3487741602754,305.4755810588231,305.3487741602754,0.0
2019-12-21 14:28:48,305.3931765927241,305.4805524073758,305.2643908438733,305.4805524073758,305.2643908438733,0.0
2019-12-21 14:28:49,305.1398320531269,305.485798089265,305.26793113010785,305.485798089265,305.26793113010785,0.0
2019-12-21 14:28:50,304.7985737792196,305.4913255208276,305.34665891346816,305.4913255208276,305.34665891346816,0.0
2019-12-21 14:28:51,304.93974349526405,305.49714180817847,305.3105658280774,305.49714180817847,305.3105658280774,0.0
2019-12-21 14:28:52,305.38740422458426,305.5032535718593,305.36938178247897,305.5032535718593,305.36938178247897,0.0
2019-12-21 14:28:53,304.8922163344176,305.5096669730857,305.254252193946,305.5096669730857,305.254252193946,0.0
2019-12-21 14:28:54,305.96937126207354,305.5163878299428,305.33224155607775,305.5163878299428,305.33224155607775,0.0
2019-12-21 14:28:55,305.03502790995304,305.5234217533341,305.41533532272416,305.5234217533341,305.41533532272416,0.0
2019-12-21 14:28:56,306.0030863934307,305.53077427200697,305.5046819461363,305.53077427200697,305.5046819461363,0.0
2019-12-21 14:28:57,304.98408989466594,305.5384508902881,305.54600751215526,305.5384508902881,305.54600751215526,0.0
2019-12-21 14:28:58,306.1730702140412,305.54645709681915,305.5243510344106,305.54645709681915,305.5243510344106,0.0
2019-12-21 14:28:59,305.9707697195918,305.5547984409667,305.56011486871745,305.5547984409667,305.56011486871745,0.0
2019-12-21 14:29:00,305.6920400133405,305.56348070394586,305.4988441264041,305.56348070394586,305.4988441264041,0.0
2019-12-21 14:29:01,305.3529991554537,305.57250995580216,305.6120649291186,305.57250995580216,305.6120649291186,0.0
2019-12-21 14:29:02,305.17083944713784,305.5818923745435,305.5195945677792,305.5818923745435,305.5195945677792,0.0
2019-12-21 14:29:03,305.24985467748576,305.59163399366946,305.5501117248069,305.59163399366946,305.5501117248069,0.0
2019-12-21 14:29:04,305.3566638389402,305.60174055265134,305.47245966011343,305.60174055265134,305.47245966011343,0.0
2019-12-21 14:29:05,306.16723593709827,305.6122175266704,305.4267042688069,305.6122175266704,305.4267042688069,0.0
2019-12-21 14:29:06,305.0783827800372,305.6230702950962,305.38686568557694,305.6230702950962,305.38686568557694,0.0
2019-12-21 14:29:07,305.2892614649429,305.6343042058879,305.4402391109201,305.6343042058879,305.4402391109201,0.0
2019-12-21 14:29:08,305.3965495671059,305.6459244290113,305.5471430096899,305.6459244290113,305.5471430096899,0.0
2019-12-21 14:29:09,305.51321580652643,305.6579358399039,305.56373492097606,305.6579358399039,305.56373492097606,0.0
2019-12-21 14:29:10,305.29365418104106,305.67034304746045,305.5445322229718,305.67034304746045,305.5445322229718,0.0
2019-12-21 14:29:11,305.88673340888533,305.68315044656845,305.47804503720977,305.68315044656845,305.47804503720977,0.0
2019-12-21 14:29:12,306.2398784348354,305.6963623267242,305.5853560452273,305.6963623267242,305.5853560452273,0.0
2019-12-21 14:29:13,305.41577379034777,305.7099830657227,305.6156123761654,305.7099830657227,305.6156123761654,0.0
2019-12-21 14:29:14,305.1646368588975,305.72401716087796,305.62280483337753,305.72401716087796,305.62280483337753,0.0
2019-12-21 14:29:15,305.50236407947784,305.7384689961533,305.5737755123548,305.7384689961533,305.5737755123548,0.0
2019-12-21 14:29:16,306.1514928602122,305.75334267927434,305.5969963875445,305.75334267927434,305.5969963875445,0.0
2019-12-21 14:29:17,305.5918247743243,305.7686421637309,305.5139483737816,305.7686421637309,305.5139483737816,0.0
2019-12-21 14:29:18,305.4684741392272,305.7843713946044,305.4809932424248,305.7843713946044,305.4809932424248,0.0
2019-12-21 14:29:19,305.0229225962994,305.8005342106678,305.4786955115132,305.8005342106678,305.4786955115132,0.0
2019-12-21 14:29:20,305.5258629329374,305.81713410927085,305.54144174678873,305.81713410927085,305.54144174678873,0.0
2019-12-21 14:29:21,305.0562532712564,305.83417409756856,305.53271882576894,305.83417409756856,305.53271882576894,0.0
2019-12-21 14:29:22,305.91032712126764,305.85165668168673,305.542331574694,305.85165668168673,305.542331574694,0.0
2019-12-21 14:29:23,305.3927964812315,305.8695839504396,305.5075037438044,305.8695839504396,305.5075037438044,0.0
2019-12-21 14:29:24,305.7920992116527,305.88795768485284,305.5118483142592,305.88795768485284,305.5118483142592,0.0
2019-12-21 14:29:25,305.41513486928005,305.90677940535534,305.4962573075056,305.90677940535534,305.4962573075056,0.0
2019-12-21 14:29:26,306.24762034946286,305.926050384593,305.52452422292095,305.926050384593,305.52452422292095,0.0
2019-12-21 14:29:27,305.2435464654284,305.94577169874395,305.5761982494505,305.94577169874395,305.5761982494505,0.0
2019-12-21 14:29:28,305.5119198437759,305.96594421717094,305.58795301888017,305.96594421717094,305.58795301888017,0.0
2019-12-21 14:29:29,304.867012528763,305.9865684222513,305.62173015756787,305.9865684222513,305.62173015756787,0.0
2019-12-21 14:29:30,305.8085320870908,306.00764419412644,305.61871300510944,306.00764419412644,305.61871300510944,0.0
2019-12-21 14:29:31,305.572993536552,306.02917077419374,305.58586438451835,306.02917077419374,305.58586438451835,0.0
2019-12-21 14:29:32,306.02787481556425,306.05114691817346,305.5431695133527,306.05114691817346,305.5431695133527,0.0
2019-12-21 14:29:33,305.73056786810884,306.0735710718523,305.5934373749357,306.0735710718523,305.5934373749357,0.0
2019-12-21 14:29:34,305.7619276870684,306.0964414453326,305.6612869610732,306.0964414453326,305.6612869610732,0.0
2019-12-21 14:29:35,305.0866486633691,306.11975594552547,305.75366184067803,306.11975594552547,305.75366184067803,0.0
2019-12-21 14:29:36,305.8206716378067,306.1435120008064,305.67134453064205,306.1435120008064,305.67134453064205,0.0
2019-12-21 14:29:37,305.7462250812578,306.1677064553582,305.62737989097474,306.1677064553582,305.62737989097474,0.0
2019-12-21 14:29:38,306.19041570515105,306.1923356605651,305.6306596730142,306.1923356605651,305.6306596730142,0.0
2019-12-21 14:29:39,305.7907613248113,306.2173956457886,305.6371911532422,306.2173956457886,305.6371911532422,0.0
2019-12-21 14:29:40,304.98535898673106,306.2428821368399,305.6667048843261,306.2428821368399,305.6667048843261,0.0
2019-12-21 14:29:41,305.1333471398788,306.2687903020145,305.6731259472509,306.2687903020145,305.6731259472509,0.0
2019-12-21 14:29:42,306.0606726359589,306.2951144551823,305.6795147800213,306.2951144551823,305.6795147800213,0.0
2019-12-21 14:29:43,305.7958826703891,306.3218480738565,305.7102192728729,306.3218480738565,305.7102192728729,0.0
2019-12-21 14:29:44,306.05706499790705,306.3489840507981,305.5772866104111,306.3489840507981,305.5772866104111,0.0
2019-12-21 14:29:45,305.1508592926172,306.3765148145627,305.5831995891991,306.3765148145627,305.5831995891991,0.0
2019-12-21 14:29:46,305.88455996551016,306.4044322143992,305.6902345498077,306.4044322143992,305.6902345498077,0.0
2019-12-21 14:29:47,306.0532700097743,306.43272739880103,305.7392432350389,306.43272739880103,305.7392432350389,0.0
2019-12-21 14:29:48,304.8610890805333,306.46139082005055,305.663205013822,306.46139082005055,305.663205013822,0.0
2019-12-21 14:29:49,305.8498911126907,306.49041216164267,305.60446696692355,306.49041216164267,305.60446696692355,0.0
2019-12-21 14:29:50,306.05570859281715,306.51978021392273,305.5028677780942,306.51978021392273,305.5028677780942,0.0
2019-12-21 14:29:51,305.62343399219105,306.54948295079333,305.53348055526453,306.54948295079333,305.53348055526453,0.0
2019-12-21 14:29:52,305.3002904237899,306.5795076195976,305.53043253974835,306.5795076195976,305.53043253974835,0.0
2019-12-21 14:29:53,305.2085022014045,306.6098405802756,305.4911712797514,306.6098405802756,305.4911712797514,0.0
2019-12-21 14:29:54,305.0410731096134,306.6404670327111,305.5266294702511,306.6404670327111,305.5266294702511,0.0
2019-12-21 14:29:55,305.4569870643208,306.6713708331412,305.4943171485662,306.6713708331412,305.4943171485662,0.0
2019-12-21 14:29:56,305.85407981034854,306.70253448660344,305.4920296729857,306.70253448660344,305.4920296729857,0.0
2019-12-21 14:29:57,305.66065740980446,306.7339393073851,305.5420274697156,306.7339393073851,305.5420274697156,0.0
2019-12-21 14:29:58,305.21567098553044,306.76556555066884,305.53446118547765,306.76556555066884,305.53446118547765,0.0
2019-12-21 14:29:59,305.52676789584217,306.79739234387176,305.5103770675697,306.79739234387176,305.5103770675697,0.0
2019-12-21 14:30:00,306.032833837012,306.829397576908,305.6318509464788,306.829397576908,305.6318509464788,0.0
2019-12-21 14:30:01,306.1234119594892,306.86155799347864,305.8530283067707,306.86155799347864,305.8530283067707,0.0
2019-12-21 14:30:02,305.2246275814106,306.8938493608284,306.10924374930914,306.8938493608284,306.10924374930914,0.0
2019-12-21 14:30:03,304.96766102232573,306.9262463791467,306.3107038767509,306.9262463791467,306.3107038767509,0.0
2019-12-21 14:30:03,306.2558118987032,306.9587223904314,306.58180487668585,306.9587223904314,306.58180487668585,0.0
2019-12-21 14:30:04,307.6687606672404,306.9912494394541,306.8406847192775,306.9912494394541,306.8406847192775,1.0
2019-12-21 14:30:05,308.4162342357331,307.0237989852102,307.118221117263,307.0237989852102,307.118221117263,1.0
2019-12-21 14:30:06,307.67525868422194,307.05634282064375,307.3705188992306,307.05634282064375,307.3705188992306,1.0
2019-12-21 14:30:07,307.92668098487985,307.08885357153054,307.6946694808431,307.08885357153054,307.6946694808431,1.0
2019-12-21 14:30:08,308.1155663217584,307.1213047349114,307.9748008459295,307.1213047349114,307.9748008459295,1.0
2019-12-21 14:30:09,308.80819781686733,307.1536706925099,308.1308320446479,307.1536706925099,308.1308320446479,1.0
2019-12-21 14:30:10,308.6463897791656,307.1859269231371,308.2250889215587,307.1859269231371,308.2250889215587,1.0
2019-12-21 14:30:11,308.46613339753577,307.218050235187,308.2139712061574,307.218050235187,308.2139712061574,1.0
2019-12-21 14:30:12,307.76897467318923,307.250018769953,308.2986843992709,307.250018769953,308.2986843992709,1.0
2019-12-21 14:30:13,307.8161238858869,307.28181174027753,308.3147229780998,307.28181174027753,308.3147229780998,1.0
2019-12-21 14:30:14,308.61132943634846,307.3134091508158,308.3552725253541,307.3134091508158,308.3552725253541,1.0
2019-12-21 14:30:15,308.30505708172046,307.3447917785493,308.34283102479384,307.3447917785493,308.34283102479384,1.0
2019-12-21 14:30:16,308.52239061535664,307.3759413402326,308.3304542251181,307.3759413402326,308.3304542251181,1.0
2019-12-21 14:30:17,308.0870667731692,307.4068405729272,308.2987067497871,307.4068405729272,308.2987067497871,1.0
2019-12-21 14:30:18,308.5210617943015,307.4374731772761,308.3352002720021,307.4374731772761,308.3352002720021,1.0
2019-12-21 14:30:19,308.68378281126434,307.4678237782571,308.37801189069705,307.4678237782571,308.37801189069705,1.0
2019-12-21 14:30:20,308.52262178240824,307.4978779909394,308.29944262035235,307.4978779909394,308.29944262035235,1.0
2019-12-21 14:30:21,308.14865864422575,307.52762246755213,308.3060367094395,307.52762246755213,308.3060367094395,1.0
2019-12-21 14:30:22,308.1339098953395,307.55704478339067,308.3799227570241,307.55704478339067,308.3799227570241,1.0
2019-12-21 14:30:23,308.2442400728357,307.58613324496804,308.37913543851226,307.58613324496804,308.37913543851226,1.0
2019-12-21 14:30:24,307.8256367329015,307.61487675643207,308.3523324194383,307.61487675643207,308.3523324194383,1.0
2019-12-21 14:30:25,308.37099797259253,307.64326473641455,308.3826231888038,307.64326473641455,308.3826231888038,1.0
2019-12-21 14:30:26,309.261251091202,307.67128715011586,308.4459338182401,307.67128715011586,308.4459338182401,1.0
2019-12-21 14:30:27,308.0791935880512,307.6989347305519,308.4947387328427,307.6989347305519,308.4947387328427,1.0
2019-12-21 14:30:28,308.2530316035628,307.7261991065483,308.51369338071345,307.7261991065483,308.51369338071345,1.0
2019-12-21 14:30:29,308.9866905049182,307.753072680984,308.6179554680796,307.753072680984,308.6179554680796,1.0
2019-12-21 14:30:30,309.1557280767719,307.7795486230303,308.69407200053126,307.7795486230303,308.69407200053126,1.0
2019-12-21 14:30:31,308.6367077902515,307.80562108997844,308.63813762155024,307.80562108997844,308.63813762155024,1.0
2019-12-21 14:30:32,308.3234563740465,307.8312853070077,308.58636530551684,307.8312853070077,308.58636530551684,1.0
2019-12-21 14:30:33,309.2868609464972,307.8565374203516,308.5720252706915,307.8565374203516,308.5720252706915,1.0
2019-12-21 14:30:34,308.5868020574185,307.8813744337421,308.5950265662377,307.8813744337421,308.5950265662377,1.0
2019-12-21 14:30:35,307.81165418278243,307.90579421017685,308.49955917943686,307.90579421017685,308.49955917943686,1.0
2019-12-21 14:30:36,308.7435279308683,307.9297952754482,308.45428660372977,307.9297952754482,308.45428660372977,1.0
2019-12-21 14:30:37,307.9357932397979,307.95337657705824,308.440857442001,307.95337657705824,308.440857442001,1.0
2019-12-21 14:30:38,308.4830445590247,307.9765374064418,308.4644003256334,307.9765374064418,308.4644003256334,1.0
2019-12-21 14:30:39,308.03201663690965,307.9992773664837,308.3596223866733,307.9992773664837,308.3596223866733,1.0
2019-12-21 14:30:40,308.7030023197005,308.0215963398955,308.2858328664169,308.0215963398955,308.2858328664169,1.0
2019-12-21 14:30:41,308.50241617296376,308.04349453760875,308.2975778084085,308.04349453760875,308.2975778084085,1.0
2019-12-21 14:30:42,308.5588852103705,308.06497260024,308.2227505500368,308.06497260024,308.2227505500368,1.0
2019-12-21 14:30:43,308.2390815568971,308.08603163372345,308.3190760722341,308.08603163372345,308.3190760722341,1.0
2019-12-21 14:30:44,307.84890685485453,308.1066730993488,308.25510822018515,308.1066730993488,308.25510822018515,1.0
2019-12-21 14:30:45,307.9291036026981,308.12689858775997,308.3140677432877,308.12689858775997,308.3140677432877,1.0
2019-12-21 14:30:46,307.99525534715104,308.14670960536756,308.2613197455697,308.14670960536756,308.2613197455697,1.0
2019-12-21 14:30:47,308.8990484617709,308.1661075405775,308.3124576025993,308.1661075405775,308.3124576025993,1.0
2019-12-21 14:30:48,307.84336603853546,308.1850938203071,308.322044943688,308.1850938203071,308.322044943688,1.0
2019-12-21 14:30:49,308.62161186793435,308.20367003255984,308.334306029953,308.20367003255984,308.334306029953,1.0
2019-12-21 14:30:50,308.1755223425212,308.22183790878466,308.34605273815527,308.22183790878466,308.34605273815527,1.0
2019-12-21 14:30:51,309.0137947432596,308.23959933040516,308.35299066056183,308.23959933040516,308.35299066056183,1.0
2019-12-21 14:30:52,308.654758621258,308.25695645574416,308.47736639627124,308.25695645574416,308.47736639627124,1.0
2019-12-21 14:30:53,308.36169241954696,308.2739118424408,308.4799972844068,308.2739118424408,308.4799972844068,1.0
2019-12-21 14:30:54,307.9663739368765,308.29046838091443,308.5065876883187,308.29046838091443,308.5065876883187,1.0
